accounts_opened,bankruptcies,collections,credit_history,credit_inquiries_last_6_months,judgements,past_due_accounts,open_accounts,card_utilization,tax_liens,high_credit_limit,annual_income,historical_result
2,0,0,296,4,0,0,1,0.967,0,3000,104000,FALSE
3,0,2,186,1,0,0,5,0.404886,0,6550,25000,FALSE
6,0,0,352,1,0,0,7,0.5675,0,131641,21600,FALSE
2,0,1,213,0,0,0,4,0.027372,0,179310,62000,FALSE
7,0,0,453,5,0,0,7,0.865897,0,33750,100000,FALSE
3,0,0,274,2,0,1,6,0.827539,0,13550,70000,FALSE
7,0,4,254,8,0,0,25,0.302251,0,257353,47292,FALSE
4,0,1,375,3,0,0,7,0.533507,0,66147,114000,FALSE
13,0,7,246,4,1,0,4,0,0,17771,40000,FALSE
5,0,0,108,0,0,1,7,1.111,0,22913,38000,FALSE
0,0,5,209,10,0,0,2,0,0,4873,26388,FALSE
6,0,2,149,4,0,0,23,0,0,109953,41500,FALSE
19,0,0,261,8,0,0,29,0.334134,0,157312,100000,FALSE
2,0,0,336,0,0,0,8,0.890787,0,88900,22000,FALSE
1,0,5,114,2,0,0,4,0.168373,0,37036,55000,FALSE
1,0,0,298,1,0,0,5,0.0685333,0,979400,130000,FALSE
12,0,0,36,0,0,0,14,0.134615,0,22001,0,FALSE
1,0,5,125,2,0,1,6,1.054,0,41036,70000,TRUE
3,0,0,86,0,0,0,3,0.77,0,20740,36000,FALSE
1,0,2,126,0,0,1,3,0.848889,0,14838,25000,FALSE
5,0,1,52,6,0,0,5,1.0168,0,11567,28000,FALSE
1,0,1,128,4,0,0,0,0,0,0,12000,TRUE
6,0,1,113,3,0,0,6,0.95303,0,28657,50000,FALSE
7,0,0,145,2,0,0,8,0.872698,0,47806,50000,FALSE
13,0,2,168,3,2,1,3,0,0,4106,20000,TRUE
9,0,5,163,5,0,0,12,0,0,49142,28000,FALSE
0,0,0,160,0,0,0,0,0,0,0,14400,TRUE
2,0,5,246,0,1,0,2,0,0,48016,43000,TRUE
3,0,0,138,1,0,0,3,0.944958,0,11900,80000,FALSE
0,0,2,117,0,0,0,1,0,0,3517,20000,FALSE
6,0,0,303,2,0,0,10,0.908324,0,66867,44000,FALSE
1,0,1,98,0,0,0,1,0,0,9534,430,FALSE
0,0,4,116,0,0,0,1,0,0,7014,24000,TRUE
6,0,2,237,10,0,0,2,0,0,31307,15000,FALSE
7,0,0,169,4,0,0,12,0.732193,0,46369,62000,FALSE
7,0,2,106,0,0,0,4,0.4212,0,20758,60000,FALSE
1,0,1,70,2,0,0,0,0,0,0,47000,TRUE
5,0,3,359,1,0,0,3,0,0,17709,52000,FALSE
7,0,0,19,9,0,0,7,0.440348,0,10961,30000,FALSE
2,0,0,17,7,0,0,1,0.82,0,300,23000,FALSE
4,0,3,143,0,0,0,6,0.974491,0,201652,54000,FALSE
4,0,0,106,1,0,0,5,0.689111,0,36959,38000,FALSE
7,0,4,154,3,0,0,10,0.837739,0,272589,56857,FALSE
4,0,2,119,1,0,0,3,0.992863,0,2605,35000,FALSE
5,0,1,89,4,0,0,8,0.930059,0,13221,32000,FALSE
4,0,0,55,1,0,0,8,0.133261,0,27900,20000,FALSE
10,0,0,67,5,0,0,4,0.352422,0,8050,45000,FALSE
2,0,3,250,0,0,0,6,0.0842424,0,9000,38400,FALSE
4,0,0,177,0,0,0,5,0.39661,0,260555,68072,FALSE
3,0,0,35,2,0,0,3,0.375217,0,10578,18000,FALSE
4,0,0,176,0,0,0,50,0.738626,0,342633,100000,FALSE
0,0,2,64,0,1,0,0,0,0,0,52000,TRUE
3,0,0,77,2,0,0,14,0.994096,0,239852,40000,FALSE
4,0,2,71,0,0,0,12,0.263,0,36677,16000,FALSE
2,0,0,64,0,0,0,2,0.05305,0,40000,100000,FALSE
6,0,4,324,1,0,0,6,0.417,0,46260,42000,FALSE
15,1,0,152,1,0,0,2,0,0,65244,50000,FALSE
0,0,3,73,0,0,0,3,0,0,9500,25000,FALSE
4,0,0,56,2,0,0,6,1.094,0,28632,25000,FALSE
1,0,2,275,0,0,0,13,0,0,46241,47009,FALSE
5,0,0,361,0,0,0,9,0.38793,0,52328,100000,FALSE
2,0,4,284,0,0,0,6,0.843889,0,39882,120000,FALSE
11,0,0,436,5,0,0,9,0.550543,0,55104,65000,FALSE
18,0,0,339,10,0,0,19,0.435905,0,99797,83984,FALSE
11,0,3,162,2,0,0,17,0,0,45803,30000,FALSE
7,0,0,295,3,0,0,22,0.714314,0,137434,62000,FALSE
6,0,2,224,1,0,0,5,0.38,0,243036,62000,FALSE
12,0,0,42,2,0,3,11,1.06547,0,31681,36000,TRUE
1,0,5,343,0,0,1,1,0,0,441,15000,TRUE
3,0,2,225,0,0,0,4,0.652615,0,45203,41936,FALSE
3,0,0,35,1,0,0,2,0,0,14339,20000,FALSE
2,0,2,84,4,0,0,3,0,0,18406,24000,FALSE
9,0,0,206,1,0,0,6,0.453971,0,367412,97000,FALSE
3,0,3,267,1,0,0,3,0.72,0,38518,65000,FALSE
3,0,0,145,1,0,1,7,0.635775,0,111272,2246,FALSE
1,0,1,265,0,0,0,2,0.75,0,22407,41000,FALSE
0,0,0,78,0,0,0,1,0,0,11779,37000,FALSE
1,0,1,46,5,0,0,1,0,0,16277,38000,FALSE
4,0,0,62,1,0,0,5,0.332444,0,112080,28000,FALSE
10,0,0,124,0,0,0,14,0.96742,0,339568,76000,FALSE
0,0,5,111,0,0,0,6,0,0,8948,28000,TRUE
2,0,1,44,1,0,0,1,0,0,20120,55000,FALSE
14,0,1,338,18,0,0,22,1.01495,0,499892,124900,FALSE
2,0,6,219,0,0,0,9,0.814675,0,22141,40000,FALSE
1,0,0,78,0,0,0,10,0.180725,0,139484,150000,FALSE
4,1,4,104,2,1,0,1,0,0,5577,33571,TRUE
18,0,0,226,15,0,0,22,0.893352,0,123206,185000,FALSE
6,0,0,238,21,0,0,16,0.385714,0,86498,43000,FALSE
3,0,0,153,0,0,0,12,0.839556,0,287304,76000,FALSE
3,0,1,223,1,0,0,2,1.16667,0,968,36000,TRUE
8,0,0,319,2,0,0,13,0.544499,0,193450,90000,FALSE
0,0,4,120,5,0,0,16,0,0,32145,30000,FALSE
0,0,8,220,1,0,0,5,0,0,11808,42000,FALSE
5,0,1,31,3,0,0,3,0.615333,0,33548,24000,FALSE
0,0,0,115,0,0,0,2,0.473659,0,2050,30000,FALSE
3,0,2,173,0,0,0,5,0.922222,0,30119,92000,FALSE
4,0,0,17,3,0,0,4,0.778,0,3750,12000,FALSE
2,0,1,90,29,0,0,2,0.874783,0,1150,20000,FALSE
2,0,0,98,0,0,0,2,0,0,15486,55000,FALSE
1,0,4,130,3,0,0,1,0,0,12604,41600,FALSE
5,0,0,57,0,0,0,5,0.606517,0,27237,36000,FALSE
1,0,0,227,2,0,0,1,0,0,22899,33000,FALSE
8,1,3,193,7,0,0,7,0.797333,0,28948,45600,FALSE
6,0,0,120,8,0,0,6,0.456034,0,5856,44000,TRUE
3,0,0,51,0,0,0,4,0.51907,0,31246,32000,FALSE
0,0,0,319,0,0,0,2,0.0312727,0,22000,110000,FALSE
4,0,0,192,1,0,0,6,0.697857,0,373496,120000,FALSE
3,0,0,302,0,0,0,10,0.0123319,0,485092,270000,FALSE
5,0,0,358,1,0,0,9,0.905167,0,401489,145000,FALSE
17,0,0,120,7,0,5,22,0.859538,0,202761,100000,FALSE
5,0,0,111,0,0,0,5,0.420743,0,154364,26000,FALSE
3,0,0,308,0,0,0,5,0.816056,0,101625,50000,FALSE
0,0,0,430,1,0,0,4,0.493,0,9720,65000,FALSE
4,0,2,212,11,0,0,3,0.94,0,12758,44000,FALSE
4,0,1,117,4,0,0,6,0.47061,0,31812,34500,FALSE
3,0,4,237,2,0,0,3,0,0,21109,26000,FALSE
12,0,0,169,19,0,0,9,0.365798,0,39311,50000,FALSE
0,0,3,100,1,0,0,1,0,0,10149,23000,FALSE
5,0,0,283,8,0,0,5,0.68914,0,9300,68000,FALSE
1,0,3,214,0,0,0,8,0,0,22645,21000,FALSE
14,0,1,206,13,0,0,20,0.195241,0,113924,47500,FALSE
0,0,2,157,2,0,0,1,0,0,0,50000,TRUE
3,0,0,78,5,0,0,6,0,0,39043,35000,TRUE
12,0,0,231,5,0,0,16,0.939441,0,44773,105000,FALSE
0,0,0,186,0,0,0,1,0,0,8018,40850,FALSE
6,0,0,323,2,0,0,10,0.498516,0,41154,60000,FALSE
1,0,1,119,2,0,0,1,0.584182,0,5500,40000,FALSE
9,0,0,52,2,0,0,12,0.851495,0,312540,75000,FALSE
0,0,2,101,0,0,0,1,0,0,127644,82000,FALSE
3,0,0,184,0,0,0,26,0.928051,0,85512,55000,FALSE
0,0,8,110,5,0,0,0,0,0,0,48500,TRUE
2,0,3,98,2,0,0,2,0,0,28638,35000,FALSE
2,0,0,319,4,0,0,4,0.787143,0,2100,59985,FALSE
2,0,0,93,0,0,0,4,0.041625,0,148901,75000,FALSE
4,0,0,290,7,0,1,9,8.684,1,277971,27000,FALSE
6,0,8,169,0,0,0,7,0,0,27698,30000,FALSE
4,0,0,356,3,0,0,7,0.0597872,0,97311,62500,FALSE
2,0,2,58,0,0,0,3,1.34,0,26811,10000,FALSE
10,0,0,22,2,0,0,3,1.24267,0,44214,25000,FALSE
1,0,3,142,1,0,0,2,0,0,10500,35000,FALSE
8,0,1,84,1,0,0,18,0.132967,0,87100,35000,FALSE
3,0,0,38,2,0,0,3,0.86,0,5541,0,FALSE
2,0,0,278,2,1,0,11,0.63325,0,60262,31000,FALSE
0,0,2,81,0,0,0,0,0,0,0,20000,TRUE
2,0,4,123,0,0,0,6,0,0,25250,15000,FALSE
3,0,3,121,1,0,0,2,0,0,26467,1700,FALSE
5,0,1,105,0,0,0,29,0.0908075,0,87710,40000,FALSE
1,0,0,62,2,0,0,0,0,0,0,72800,FALSE
1,0,1,172,0,0,0,4,0,0,276327,19100,FALSE
0,0,4,208,0,0,0,4,0,0,22752,45000,FALSE
6,0,1,132,2,0,0,9,0,0,35125,20000,FALSE
7,0,1,134,1,0,1,11,0.769385,0,70929,28000,FALSE
12,0,0,254,2,0,0,15,0.502618,0,90276,80000,FALSE
2,0,9,110,4,4,0,1,0,0,7539,50000,TRUE
3,0,2,166,1,0,0,9,1.07067,0,46085,36000,FALSE
7,0,0,132,2,0,0,11,0.771899,0,72715,38000,FALSE
8,0,0,21,4,0,0,8,0.977826,0,36791,45000,FALSE
0,0,0,114,0,0,0,1,0,0,109525,42000,FALSE
1,0,0,83,1,0,0,1,0,0,19909,30000,TRUE
0,0,3,138,0,0,0,1,0,0,19941,35000,FALSE
19,0,0,297,3,0,0,30,0.387414,0,143072,78000,FALSE
2,0,4,221,0,0,0,2,0.25,0,19998,46000,FALSE
5,0,1,93,7,0,0,4,0.475789,0,1900,60000,FALSE
9,0,0,251,1,0,0,18,0.507475,0,146132,104000,FALSE
4,0,2,206,2,0,1,4,1.20545,0,15047,42000,FALSE
2,0,1,139,0,0,0,4,0.27844,0,14379,30000,FALSE
2,0,5,107,1,0,0,4,0,0,13697,22000,TRUE
10,0,0,131,3,0,0,7,0.681881,0,26100,42000,FALSE
11,0,3,191,4,0,0,4,0,0,25162,24000,TRUE
2,0,1,118,1,0,0,2,0,0,9500,15000,FALSE
6,0,0,89,2,0,0,6,0.437826,0,14011,21320,FALSE
8,0,0,75,0,0,0,7,0.826923,0,19325,13500,FALSE
0,0,0,52,3,0,0,2,1.03926,0,21115,24726,TRUE
4,0,1,109,3,0,0,4,0.94,0,22965,60000,FALSE
7,0,0,97,5,0,0,7,0.426127,0,23904,30000,FALSE
3,0,0,125,2,0,0,6,0.251692,0,26395,62000,FALSE
7,0,5,162,0,0,0,8,0.737612,0,68296,30720,FALSE
6,0,0,29,13,0,0,7,0.590922,0,45909,14400,FALSE
16,0,1,349,0,0,0,24,0.848153,0,66420,30000,FALSE
1,0,8,167,6,0,0,2,0,0,9441,29000,FALSE
11,0,0,209,1,0,0,7,0.96,0,5520,25000,FALSE
3,0,2,113,2,0,0,1,0,0,420,24972,FALSE
0,0,0,46,0,0,0,1,0,0,3500,30000,FALSE
0,0,0,310,0,0,0,3,0.140295,0,23700,140000,FALSE
3,0,0,363,1,0,0,9,0.368478,0,237293,62431,FALSE
10,0,0,30,0,0,0,7,1.13381,0,44389,20000,FALSE
5,0,0,149,0,0,0,9,0.603667,0,236537,70000,FALSE
1,0,5,94,0,0,0,4,0.90439,0,15691,35000,FALSE
5,0,1,129,2,0,0,6,0.506406,0,15060,40000,FALSE
17,0,0,275,2,0,0,10,0.673333,0,15900,70000,FALSE
5,0,1,134,2,0,0,4,0.567273,0,10159,52000,FALSE
2,0,0,45,0,0,0,9,0.662,0,15168,36000,FALSE
3,0,6,274,3,0,0,3,0.683333,0,56679,20000,FALSE
1,0,4,124,0,0,0,2,0,0,4168,55000,FALSE
1,0,4,71,3,1,0,1,0,0,11976,26000,FALSE
5,0,2,204,0,0,0,6,0.68898,0,4900,90000,FALSE
2,0,0,103,0,0,0,2,0.597333,0,5285,23920,FALSE
4,0,3,119,2,0,0,4,0.976667,0,12730,20000,FALSE
3,1,0,153,2,0,0,3,0.142326,0,20721,32000,FALSE
8,0,1,204,2,0,4,19,0.458333,0,59925,24000,FALSE
1,0,0,138,0,0,0,3,0.972432,0,153555,65000,FALSE
3,0,3,132,3,0,0,4,0.0430769,0,97696,40320,FALSE
1,0,0,122,0,0,0,3,0.823636,0,88960,40000,FALSE
18,0,0,464,6,0,1,21,0.842652,0,69521,75000,FALSE
12,0,1,93,5,0,1,16,0.791196,0,53444,45000,FALSE
12,0,0,104,8,0,0,15,0.415961,0,304527,140000,FALSE
0,0,0,343,0,0,0,3,0,0,194916,18000,FALSE
2,0,0,253,2,0,0,9,0.874216,0,31792,23000,FALSE
11,0,0,184,1,0,0,13,0.517667,0,221854,50000,FALSE
0,0,1,99,1,0,0,1,0,0,13596,35000,FALSE
5,0,0,100,2,0,0,21,0.535433,0,94154,60000,FALSE
2,0,3,49,8,0,0,1,0,0,8627,2080,TRUE
3,0,3,85,0,0,0,1,0.928,0,500,51000,FALSE
0,0,1,72,1,0,0,0,0,0,0,11700,TRUE
3,0,4,104,3,0,0,2,0.377444,0,20223,54000,FALSE
3,0,5,110,2,0,0,3,0.755,0,40500,100000,FALSE
2,0,1,116,0,0,0,0,0,0,0,15000,TRUE
1,0,0,77,1,0,0,8,0.9792,0,37000,65000,FALSE
2,0,3,202,5,0,0,8,0,3,22955,36000,FALSE
13,0,1,148,0,0,0,17,0.899918,0,96160,23000,FALSE
17,0,0,82,5,0,5,23,1.01684,0,109323,45800,FALSE
0,0,4,191,0,0,0,0,0,0,0,37000,TRUE
3,0,0,154,1,0,0,24,0.649771,0,453201,140000,FALSE
4,0,0,94,0,0,1,2,0.00742857,0,1750,15200,FALSE
3,0,3,31,0,1,0,3,0,0,15497,18012,FALSE
0,0,0,216,1,0,0,1,0,0,1500,36000,FALSE
1,1,0,124,3,0,0,4,0,0,77175,37500,FALSE
4,0,1,120,0,0,0,3,1.29667,0,39147,30000,TRUE
1,0,1,163,1,0,0,0,0,0,0,28500,TRUE
3,0,2,88,5,0,0,4,0,0,17060,34000,FALSE
1,0,5,303,7,0,0,1,0,0,8316,21500,FALSE
2,0,2,127,20,0,0,1,1.276,0,250,85000,TRUE
15,0,0,224,4,0,0,29,0.791633,0,100093,225000,FALSE
2,0,7,93,0,0,0,2,0,0,9500,11000,FALSE
1,0,1,93,0,0,0,0,0,0,0,600,FALSE
1,0,1,89,1,0,0,7,0.152,0,49660,35000,FALSE
3,0,0,183,0,0,0,14,0.769587,0,32729,30000,FALSE
1,0,3,105,0,1,0,1,0,0,14244,13000,FALSE
7,0,0,211,1,0,1,16,0.745643,0,82407,50000,FALSE
0,0,11,230,1,0,0,0,0,0,0,37000,TRUE
6,0,2,185,19,1,0,10,1.264,0,28237,45000,FALSE
1,0,0,492,0,0,0,4,0.105949,0,46900,203000,FALSE
7,0,4,80,2,0,0,5,1.79941,0,11415,20000,TRUE
4,0,0,156,6,0,0,4,1.07622,0,24682,28000,FALSE
3,0,0,319,0,0,0,11,0.672442,0,88946,54000,FALSE
4,0,1,171,4,0,0,7,0.506047,0,31822,38000,FALSE
1,0,7,157,1,1,0,1,0,0,16243,47000,TRUE
2,0,1,118,2,0,0,2,0.935,0,1000,50000,FALSE
4,0,1,166,0,0,0,7,0.748073,0,13761,35000,FALSE
2,0,5,236,9,0,0,4,0.404615,0,27414,42000,TRUE
0,0,3,212,0,0,0,0,0,0,0,120000,TRUE
4,0,0,10,8,0,0,4,0.681015,0,19014,95000,FALSE
12,0,0,121,0,0,0,12,0.66201,0,71237,56000,FALSE
6,0,0,32,4,0,0,4,0.335714,0,139630,150000,FALSE
16,0,4,281,9,0,0,17,0.7971,0,81343,75000,FALSE
1,0,0,27,4,0,0,1,0,0,12231,28800,FALSE
1,0,1,112,0,0,0,12,0.729907,0,42996,40040,FALSE
0,0,0,197,1,0,0,16,0,0,59769,26000,FALSE
13,0,1,215,8,0,0,25,0.695145,0,95549,52000,FALSE
4,0,2,55,10,0,0,7,0,0,9763,65000,FALSE
3,0,0,58,3,0,0,6,0.957931,0,45505,35000,FALSE
0,0,4,209,0,0,0,2,0.0822581,0,24800,61000,FALSE
2,0,2,128,0,0,0,2,0.892833,0,28381,35000,FALSE
3,0,0,83,1,0,0,9,0.766722,0,12050,50000,FALSE
0,0,2,33,1,0,0,0,0,0,0,23000,TRUE
1,0,2,57,12,0,0,1,0,0,2000,13944,FALSE
2,0,0,98,1,0,0,2,0.595429,0,1750,21000,FALSE
1,1,3,105,5,0,0,1,0.25,0,500,50000,FALSE
11,0,1,207,9,0,0,19,0.500309,0,92499,52000,FALSE
13,0,4,162,7,0,0,27,0.7804,0,38183,30000,FALSE
4,0,1,167,4,0,1,5,1.04786,0,11966,40000,FALSE
15,0,2,288,5,0,0,11,0.557646,0,44813,65000,FALSE
6,0,0,112,2,0,1,9,0.969758,0,154270,50000,FALSE
10,0,0,125,0,0,0,9,0.0905833,0,311413,43000,FALSE
10,0,0,77,0,0,1,26,0.620528,0,96169,35000,FALSE
1,0,1,123,0,0,0,17,0,0,58295,33000,FALSE
1,0,2,92,5,0,0,1,0,0,12899,2000,FALSE
8,0,0,42,1,0,0,7,0.379481,0,164625,70000,FALSE
3,0,0,85,0,0,0,3,1.03333,0,33241,1500,FALSE
13,0,3,210,6,0,0,5,0.830811,0,3850,50000,FALSE
4,0,0,359,2,0,0,5,0.869016,0,35671,68000,FALSE
6,0,2,132,0,0,0,18,0,0,49659,25000,FALSE
2,0,1,163,6,0,0,9,0,0,38661,28000,FALSE
9,0,6,195,4,0,0,2,0,0,1413,31306,TRUE
2,0,0,53,0,0,0,0,0,0,0,45000,TRUE
7,0,0,270,1,0,0,19,0.465956,0,106454,120000,FALSE
3,0,3,145,3,0,0,9,0,0,21287,9600,FALSE
0,0,2,211,0,0,0,9,0.191665,0,64591,74000,FALSE
5,0,0,29,1,0,0,5,0.724545,0,16221,7500,FALSE
2,0,0,191,0,1,0,2,0,0,9500,22000,FALSE
8,0,0,110,1,0,0,9,0.289289,0,135771,45000,FALSE
3,0,0,15,0,0,0,3,0,0,6496,30000,FALSE
9,0,3,66,4,0,0,4,0,0,1799,36000,FALSE
8,0,3,216,8,0,1,10,0.921935,0,54178,90000,FALSE
0,0,2,217,0,0,0,4,0.975794,0,44009,40000,FALSE
2,0,4,279,2,0,0,2,0,0,29739,51000,FALSE
5,0,2,383,1,0,0,12,0,0,579639,36000,FALSE
3,0,1,219,1,0,0,20,0.754737,0,48618,64500,FALSE
5,0,0,104,3,0,0,12,0.256299,0,83162,6500,FALSE
5,0,0,139,1,0,0,11,0.231736,0,143528,100000,FALSE
4,0,1,76,0,0,0,4,0.713333,0,27335,13000,FALSE
2,0,0,67,11,0,0,2,1.09667,0,600,56000,FALSE
3,0,0,116,1,0,0,18,0.552771,0,63030,33260,FALSE
0,0,1,77,3,0,0,1,0,0,5500,19000,FALSE
3,0,0,135,1,0,0,3,0.843333,0,170826,55000,FALSE
6,0,1,117,2,0,0,9,0.969412,0,25881,100000,FALSE
5,0,2,252,2,0,1,5,0.777333,0,15414,25000,FALSE
2,0,0,74,1,0,0,3,0.823256,0,20135,24000,FALSE
0,0,3,60,2,0,0,0,0,0,0,22000,TRUE
8,0,2,256,3,0,0,8,0.535887,0,117089,60000,FALSE
11,0,1,183,11,0,0,18,0.601841,0,35212,41000,FALSE
7,0,0,226,0,0,0,3,0,0,25358,78000,FALSE
5,0,0,92,0,0,0,6,0.936292,0,355060,65000,FALSE
8,1,8,494,5,1,0,2,0,0,29113,55000,TRUE
4,0,0,53,0,0,0,7,0.838571,0,52400,80000,FALSE
3,0,3,140,0,0,0,0,0,0,0,18,TRUE
0,0,1,125,1,0,0,1,0,0,16697,25000,FALSE
6,0,0,88,0,0,0,7,0.476,0,104179,50000,FALSE
7,0,4,374,3,0,1,7,0.418105,0,22694,78000,FALSE
5,0,0,265,2,0,0,15,0.427178,0,183759,60000,FALSE
7,0,0,203,8,0,0,21,0.631888,0,221623,64000,FALSE
3,0,0,245,0,0,0,15,0.566901,0,104776,70000,FALSE
5,1,0,87,8,0,0,4,0.333945,0,24454,27000,FALSE
3,0,0,149,2,0,0,7,0.966512,0,48569,36000,FALSE
1,0,0,112,0,0,0,4,0.652889,0,66758,50000,FALSE
3,0,2,183,2,0,0,12,0.8136,0,47636,32000,FALSE
3,0,0,356,1,0,0,5,0.476926,0,72168,50000,FALSE
7,0,0,69,6,0,0,8,0.289827,0,30016,30500,FALSE
2,0,3,280,6,0,0,5,0,0,33640,7812,FALSE
3,0,4,96,0,0,0,7,0,0,20755,40000,FALSE
2,0,4,170,0,0,0,6,0,0,35242,16000,FALSE
3,1,0,282,0,0,0,3,0,0,143840,85000,FALSE
8,0,0,419,9,0,0,8,0.359239,0,23923,61000,FALSE
4,0,1,353,1,0,0,7,0.433684,0,15750,5500,FALSE
4,0,1,216,2,0,0,7,0.493333,0,27745,60000,FALSE
3,0,1,131,3,0,0,2,0.891667,0,600,40000,FALSE
6,0,1,58,1,0,0,17,1.1,0,42670,41000,FALSE
0,0,3,297,0,1,0,4,0.861,0,163190,35000,FALSE
3,0,0,254,0,0,0,18,0.670356,0,113668,35000,FALSE
7,0,0,234,1,0,0,8,0.542313,0,69023,31835,FALSE
4,0,0,128,3,0,0,3,0.981714,0,129756,39648,FALSE
1,0,0,61,4,0,0,1,1,0,1186,50000,FALSE
7,1,4,340,5,0,1,7,0.390388,1,32563,37000,FALSE
5,0,2,132,1,0,0,13,0.866667,0,48237,38000,FALSE
0,0,0,203,0,0,0,1,0.891538,0,7800,30000,FALSE
5,0,2,341,17,0,0,7,0.610112,0,20398,47000,FALSE
7,0,0,119,3,0,0,6,0.406,0,92374,50000,FALSE
0,0,4,167,1,0,0,2,0,0,3590,30000,FALSE
4,0,0,200,2,0,0,5,0.206818,0,99064,45760,FALSE
2,0,0,53,1,0,0,2,0,0,27500,35000,FALSE
6,0,0,266,1,0,0,5,0.439245,0,33033,36000,FALSE
10,0,0,255,4,0,0,10,0.66875,0,12375,23887,FALSE
0,0,2,56,1,2,0,0,0,0,0,35000,TRUE
4,0,1,173,0,0,0,11,0.923286,0,96758,81567,FALSE
1,0,4,159,2,0,0,2,0,0,25380,26000,FALSE
6,0,0,360,1,0,0,11,0.819171,0,41763,24120,FALSE
1,0,3,36,5,0,0,0,0,0,0,30000,TRUE
3,0,0,72,4,0,0,2,0,0,56459,25000,FALSE
4,0,0,309,1,0,0,6,0.0466667,0,212083,128500,FALSE
22,0,3,278,23,1,0,14,0,0,86602,35000,FALSE
1,0,2,115,1,0,0,1,0,0,13102,35000,FALSE
4,0,2,39,8,0,0,3,0,0,27443,15000,FALSE
5,0,3,227,0,0,0,4,1.54125,0,56125,65000,TRUE
6,0,0,84,1,0,0,5,0.198222,0,156775,36500,FALSE
2,0,5,102,2,0,0,3,1.48909,0,9655,36599,TRUE
4,0,0,98,0,0,0,2,1.096,0,9384,50000,TRUE
2,0,6,318,1,0,0,2,0,0,42548,155000,FALSE
3,0,0,90,2,0,0,3,1.02833,0,1200,60000,FALSE
5,0,1,179,0,0,0,4,0.876788,0,54040,25000,FALSE
3,0,6,93,1,0,0,7,0.453094,0,14659,25000,FALSE
13,0,0,89,2,0,0,13,0.315225,0,99299,54000,FALSE
8,0,0,127,6,0,0,20,0.994783,0,342125,62000,FALSE
12,0,2,330,15,0,0,12,0.846012,0,216661,80000,FALSE
2,0,0,95,3,0,0,15,0.383581,0,84820,57000,FALSE
2,0,0,223,0,0,0,3,0,0,50404,70000,FALSE
2,0,3,225,1,0,0,4,0.796667,0,89927,36000,FALSE
2,0,0,435,3,0,0,2,0.536628,0,8600,37551,FALSE
0,0,0,234,1,0,0,0,0,0,0,20000,TRUE
3,0,0,16,2,0,0,3,0.112059,0,16767,50000,FALSE
0,0,3,364,0,0,0,0,0,0,0,20000,FALSE
2,0,0,100,9,0,0,2,0.691379,0,26611,35000,FALSE
0,0,0,129,0,0,0,3,0,0,8500,8000,FALSE
9,0,4,188,5,0,0,11,0.904471,0,27249,65000,FALSE
6,0,0,343,1,0,0,8,0.984197,0,1052304,200000,FALSE
6,0,0,219,1,0,0,13,0.844471,0,98721,151000,FALSE
7,0,0,164,2,0,0,10,0.500538,0,77362,60000,FALSE
5,0,0,126,2,0,0,2,0,0,32958,40000,FALSE
2,0,2,155,2,0,0,3,0,0,18708,30000,FALSE
3,0,1,166,5,0,0,4,0,0,46244,25000,FALSE
4,0,1,126,1,0,0,5,0.657988,0,4801,35000,FALSE
3,0,2,48,9,0,0,2,0.933333,0,570,40000,FALSE
2,0,6,140,0,0,0,14,0,0,62742,31200,FALSE
31,0,1,321,11,0,0,14,0.792022,0,14584,60000,FALSE
11,0,0,251,7,0,0,8,0.285862,0,68042,68000,FALSE
1,0,0,96,0,0,0,2,1.226,0,7661,15000,TRUE
2,0,1,277,0,0,0,3,NULL,0,103201,19500,FALSE
2,1,1,254,12,0,0,1,0,0,9753,30000,FALSE
2,0,0,286,0,0,0,15,0.369955,0,99272,120000,FALSE
2,0,1,113,2,0,0,3,0.0506993,0,27800,60000,FALSE
4,0,0,41,5,0,0,5,0.764865,0,16981,40000,FALSE
4,0,1,264,1,0,0,7,0,0,79654,45000,FALSE
7,0,1,219,3,0,0,1,0,0,14779,42000,TRUE
10,0,0,205,2,0,0,11,1.00049,0,104605,30000,FALSE
2,1,1,292,1,0,0,3,0,0,0,67000,TRUE
0,0,2,61,2,0,0,0,0,0,0,60000,TRUE
21,0,1,333,0,0,0,7,0.888,0,39839,24000,FALSE
8,0,1,359,9,0,0,6,0.93597,1,54223,70,FALSE
5,0,0,134,0,0,0,6,0.922357,0,14000,20000,FALSE
2,0,1,52,1,0,1,2,0,0,29456,22000,FALSE
11,0,7,250,3,0,0,3,0,0,30625,73000,FALSE
1,0,0,67,1,0,0,3,0.481333,0,36499,30000,FALSE
7,0,1,293,0,0,0,6,0.557857,0,11536,24000,FALSE
8,0,0,177,5,0,1,9,1.00106,0,13255,18480,FALSE
1,0,1,232,1,0,0,1,0,0,889,45000,TRUE
9,0,0,276,1,0,0,9,0.419396,0,253324,35000,FALSE
5,1,0,120,19,0,0,3,0.853333,0,16026,29800,FALSE
1,0,1,119,0,1,0,0,0,0,0,47000,TRUE
9,0,6,368,5,0,0,8,0.608609,0,198653,53000,FALSE
1,0,4,148,4,0,0,1,0,0,9936,30000,FALSE
2,0,1,55,1,0,0,2,1.001,0,2500,12000,FALSE
3,0,1,245,1,0,0,1,0,0,13751,35000,TRUE
3,0,3,219,0,0,0,11,0.0104478,0,179298,49000,FALSE
3,0,10,88,4,0,0,5,1.01204,0,10253,60000,TRUE
