accounts_opened_last_24_months,bankruptcies_last_18_months,collections_excluding_medical,credit_history,credit_inquiries_last_6_months,judgements_last_18_months,months_since_most_recent_inquiry,ninety_plus_delinquencies_last_18_months,number_of_accounts_currently_30dpd,open_credit_accounts,pre_loan_debt_to_income,public_records,revolver_utilization,tax_liens_last_18_months,thirty_plus_delinquencies_last_3_months,thirty_plus_delinquencies_last_24_months,total_current_balance,total_high_credit_limit,annual_income,historical_result
2,0,6,178,2,0,4,2,0,1,0.303055,1,0,0,0,0,73287,58943,55000,Low FICO
7,0,0,21,10,0,2,0,0,7,0.374143,0,0.466441,0,1,1,30751,32334,28000,Mid FICO
3,0,3,121,0,0,6,1,0,0,0.02592,0,0,0,0,0,349,0,25000,Low FICO
9,0,3,78,17,0,0,0,0,9,1.424,0,0.722,0,0,0,32111,30962,42000,Mid FICO
9,0,1,46,0,0,9,0,0,6,0.0635556,0,0.426579,0,0,0,8250,11639,27000,Mid FICO
3,0,1,111,2,0,3,0,0,4,0.31872,0,1.02235,0,3,3,20900,29052,25000,Low FICO
2,0,3,109,13,0,0,18,0,3,0.250219,0,0.96,0,3,22,24462,700,62000,Low FICO
5,0,0,40,0,0,6,1,0,4,0.1312,0,0.975,0,3,4,5275,4700,15000,Low FICO
5,0,2,69,2,0,0,20,0,3,12.3278,0,0,0,8,29,100488,94016,8000,Low FICO
3,0,0,132,0,0,7,8,0,6,NULL,0,0.96,0,1,17,32861,40739,0,Mid FICO
4,0,3,231,0,1,7,0,0,13,0,1,0,0,0,0,55711,52728,14668,Mid FICO
1,0,2,245,0,0,NULL,90,0,19,572.89,0,0,0,0,180,57409,45335,30,Low FICO
0,0,8,203,0,0,12,6,0,1,0.439125,2,0,0,1,6,1875,1699,2400,Low FICO
12,0,0,59,1,0,1,1,4,12,0.658971,0,0.736203,0,4,4,16163,20308,35000,Low FICO
6,0,2,120,0,0,10,0,0,8,0.10434,0,0.4,0,0,0,63629,68265,39448,High FICO
3,0,1,36,0,0,9,0,0,4,0.07,0,1.008,0,0,0,7286,7000,24000,Mid FICO
5,0,2,123,2,0,0,2,0,0,6.15608,1,0,0,0,0,848,0,1653,Low FICO
14,0,0,35,1,0,1,0,0,6,0.278446,0,0.567897,0,0,0,13254,18150,26000,High FICO
6,0,0,126,1,0,0,27,0,6,0.23008,0,0.546426,0,0,44,57231,68470,37500,Mid FICO
10,0,0,43,8,0,0,0,0,7,0.11364,0,0.636397,0,0,0,66065,75274,100000,High FICO
1,0,0,16,7,0,0,0,0,1,0.00448598,0,0.533333,0,0,0,160,300,10700,High FICO
0,0,7,135,0,0,17,1,0,0,17.373,0,0,0,0,6,12356,0,8000,Low FICO
11,0,2,231,3,0,1,0,0,7,0.177405,0,0.974783,0,1,3,82772,59877,37000,Mid FICO
0,0,6,161,0,0,18,18,0,2,0.069,0,0,0,3,17,108580,116762,80000,Low FICO
2,0,1,105,1,0,2,0,0,3,0.186163,0,0.736667,0,1,1,15569,16369,35000,Low FICO
3,0,4,221,1,0,3,0,0,5,0.716449,0,0.297263,0,0,17,87846,107327,39290,Mid FICO
1,0,6,97,6,0,0,1,0,1,8.86971,0,0,0,0,5,22701,29287,3500,Low FICO
11,0,0,206,1,0,4,5,0,4,0.76417,0,0,0,6,8,29188,32208,47000,Low FICO
14,0,0,275,4,0,0,0,0,12,0.220628,1,0.453,0,0,0,47681,55247,40000,High FICO
0,0,4,132,1,0,3,0,0,0,0.33588,0,0,0,0,0,2799,0,100000,Low FICO
3,0,0,137,7,0,3,5,0,2,0.4272,0,0,0,1,8,45878,32204,80000,Low FICO
4,1,0,241,2,0,2,0,0,5,0.101122,1,0.808,0,0,1,18547,35024,82000,Mid FICO
1,0,2,129,0,0,7,0,0,8,0.0624,1,0.555368,0,0,24,24307,25691,45000,Mid FICO
5,0,1,207,7,0,4,0,0,8,0.464,0,1.01273,0,3,11,15120,28851,33000,Low FICO
1,0,2,267,1,0,5,0,0,1,0.1824,0,0,0,0,0,6763,7875,25000,Mid FICO
1,0,3,100,0,0,NULL,24,0,14,0.2262,0,0.948,0,0,27,59118,45500,40000,Mid FICO
9,0,0,188,2,0,4,2,3,12,0.379302,0,0.634124,0,10,14,227662,251048,51600,Mid FICO
3,0,2,174,3,0,0,0,0,3,0.204218,0,1.098,0,2,2,37801,53981,55000,Mid FICO
5,0,0,107,1,0,0,1,0,7,0.092622,0,0.0940606,0,0,0,12815,34274,50000,Mid FICO
2,0,2,152,1,0,5,0,0,2,0.3024,0,0,0,0,0,26039,28003,35000,Mid FICO
5,0,2,116,0,0,NULL,0,0,18,0.8345,0,0.404861,0,0,0,69455,73202,24000,High FICO
4,0,0,67,0,0,11,0,0,2,0.16698,0,0.7424,0,0,0,6700,8632,20000,High FICO
3,0,0,108,1,0,3,0,0,15,0.240871,0,0.762162,0,0,0,84048,73491,42000,High FICO
4,0,0,86,2,0,2,0,0,7,0.2828,0,0.0185,0,0,0,22868,40719,30000,High FICO
10,0,1,87,6,0,1,0,0,6,0.306,0,0.776,0,2,16,111125,145285,24000,Mid FICO
0,0,2,62,0,0,6,12,0,3,5.617,0,0,0,0,22,11234,10946,600,Low FICO
7,0,5,89,1,0,4,1,0,20,0.926983,1,0.913333,0,4,4,78210,71456,36000,Low FICO
3,0,3,168,1,0,3,1,0,2,0.99608,1,0,0,0,0,28015,26334,30000,Low FICO
4,0,3,136,1,0,2,3,0,1,2.5,0,0,0,0,0,20487,12984,36000,Low FICO
3,0,1,88,3,0,1,2,0,5,0.663994,0,0,0,0,16,26166,24205,33256,Low FICO
2,0,5,107,6,0,0,1,0,3,0.0541333,0,0.521149,0,0,8,4534,8700,45000,Low FICO
1,0,3,255,0,0,6,0,0,0,0,0,0,0,0,0,0,0,733,Low FICO
11,0,1,190,0,0,6,1,0,8,0.086069,1,0.514968,0,4,6,5111,5765,29000,Mid FICO
3,0,0,113,1,0,5,0,0,5,0.2652,0,0.576033,0,0,1,6970,12100,10000,Mid FICO
5,0,0,21,1,0,0,0,0,4,0.106667,0,0.614515,0,0,0,7972,8859,18000,High FICO
6,0,2,348,6,0,0,1,0,7,4.1785,7,1.05067,0,0,0,161048,145968,48000,Mid FICO
8,0,0,17,2,0,4,13,1,1,0.8496,0,1.49,0,10,17,4674,300,15000,Low FICO
2,0,2,55,3,0,2,0,0,9,7.7608,0,0.996044,0,0,0,70642,72942,3000,Mid FICO
1,0,4,256,2,0,0,1,0,0,0.295385,0,0,0,0,8,1600,0,65000,Low FICO
13,0,0,10,5,0,0,0,0,8,0.0334,0,0.28541,0,0,0,1741,6100,60000,High FICO
2,0,1,260,0,0,NULL,24,0,4,37.1103,2,0,0,12,24,76899,11250,21000,Low FICO
1,0,0,26,1,0,3,0,0,1,0.021,0,0.686667,0,0,0,515,750,20000,High FICO
12,0,0,57,1,0,2,8,1,15,0.760571,0,0.9725,0,11,11,49231,50117,21000,Low FICO
5,0,0,122,0,0,NULL,0,1,8,0.172288,0,0.2816,0,1,8,38999,47449,58855,High FICO
1,0,0,30,1,0,1,1,0,1,1.89051,0,0,0,0,0,14364,6000,11362,Low FICO
11,0,0,164,1,0,3,0,0,13,0.075,0,0.161597,0,0,0,22356,33175,20000,High FICO
6,0,4,61,1,0,3,1,0,4,0.09504,0,0.352727,0,2,3,24177,24829,25000,Mid FICO
7,0,3,140,0,0,6,3,0,2,1.636,0,0,0,0,0,18536,17393,33000,Low FICO
17,0,0,207,2,0,3,0,1,16,0.194116,0,0.880825,0,1,1,30946,44840,75000,Mid FICO
4,0,0,124,0,0,6,0,0,9,0.295628,1,0.92422,0,0,0,35988,46843,40000,Mid FICO
0,0,1,191,0,0,6,0,0,2,0,0,0,0,0,0,25288,36383,40000,Mid FICO
5,0,2,122,2,0,2,0,0,8,0.1968,1,0.993409,0,0,0,111520,110004,50000,Mid FICO
1,0,0,71,1,0,5,0,0,1,0.13,0,0.224,0,2,2,468,250,30000,Low FICO
2,0,5,164,1,0,2,31,0,22,2.34486,0,0,0,3,45,176012,140257,37000,Mid FICO
3,0,5,166,7,0,0,0,0,2,0.165199,1,0,0,0,10,9079,13299,37700,Mid FICO
8,0,0,91,1,0,3,25,0,7,1.37538,0,1.05962,0,46,65,40884,30240,37000,Low FICO
6,0,1,124,3,0,1,0,0,6,0.190588,1,0.67,0,0,0,22861,26026,34000,High FICO
1,0,2,93,3,0,0,0,0,1,0.161333,0,0,0,0,0,13464,14192,27000,Low FICO
1,0,4,90,1,0,1,1,0,2,3.239,0,0,0,0,1,18402,9500,30000,Mid FICO
1,0,3,112,1,0,3,0,0,1,0.145846,0,0,0,0,0,10567,11762,26000,Low FICO
1,0,1,357,3,0,0,4,0,9,0.687114,1,0,0,0,4,112673,77468,50000,Mid FICO
1,0,5,194,0,2,6,5,0,4,3.85176,3,0.0196237,0,0,7,83771,119814,15000,Low FICO
20,0,1,77,4,0,0,5,0,20,1.13362,0,1.162,0,4,69,44076,40494,26000,Low FICO
2,0,1,205,0,0,20,4,0,2,5.70168,0,0,0,0,2,42106,17198,50000,Low FICO
15,0,1,121,8,0,0,0,0,14,0.64791,0,0.78,0,0,0,60995,64366,30000,Mid FICO
2,0,0,113,0,0,9,1,0,11,2.20191,0,0.730244,0,0,0,24593,40407,35000,Mid FICO
4,0,0,40,8,0,0,0,0,5,0.2652,0,0.952593,0,0,0,15538,17149,20000,Mid FICO
4,0,0,58,4,0,0,0,0,3,0.23856,0,0,0,0,1,30099,58515,50000,High FICO
2,0,2,81,2,0,0,16,0,3,0.116462,0,0,0,6,18,33721,36189,78000,Low FICO
10,0,0,252,1,0,5,0,0,2,0.2055,0,0,0,0,0,1163,1163,8000,Mid FICO
5,0,3,63,7,0,1,0,1,5,0.379964,0,0,0,2,6,29066,28787,22000,Low FICO
1,0,4,241,1,0,4,16,0,4,0.6804,0,1.3375,0,12,18,9067,8400,10000,Low FICO
2,0,0,160,1,0,5,0,0,6,0.489625,0,0.872083,0,0,15,202969,225033,36000,High FICO
4,0,3,112,6,0,0,8,0,2,0.0205714,0,0.7575,0,0,20,10864,800,35000,Low FICO
0,0,0,92,1,1,4,3,1,3,1.52821,1,1.14444,0,3,16,13757,12873,18720,Low FICO
3,0,2,110,6,0,1,12,1,8,0.370354,1,1.0902,0,1,16,45604,45718,32800,Low FICO
2,0,1,116,1,0,4,0,0,12,0.0673333,0,0.576992,0,0,0,51947,51839,36000,High FICO
10,0,1,225,1,0,5,0,0,8,0.340985,0,0.633333,0,0,0,23925,20334,65000,Mid FICO
0,0,0,74,0,0,23,6,0,3,0.1032,0,1.054,0,3,9,22922,23336,45000,Low FICO
3,0,1,165,0,0,14,3,0,1,0.423077,0,0,0,0,0,1375,250,39000,Low FICO
6,0,0,125,0,0,13,1,0,8,0.0565855,0,0.4784,0,0,2,25393,32457,110000,High FICO
12,0,0,78,0,0,10,0,0,14,0.312,0,0.399221,0,0,0,66990,83983,49000,High FICO
3,0,1,128,4,0,1,0,0,15,0.81972,1,0.989714,0,1,5,49381,51103,20000,Mid FICO
6,0,0,192,1,0,1,0,0,10,0.173018,1,0.445815,0,0,0,18524,39291,55000,High FICO
2,0,1,169,2,0,0,3,0,4,0.281032,0,0.8,0,1,11,27999,41675,31000,Mid FICO
12,0,4,93,1,0,3,6,0,13,0.712533,0,1.15588,0,4,11,53130,54865,45000,Mid FICO
10,0,7,259,6,0,2,0,1,25,0.222514,0,0.901587,0,2,7,82606,77922,35000,Mid FICO
8,0,2,116,0,0,6,0,0,7,0.0953793,1,0.912899,0,0,1,305183,310341,116000,Mid FICO
2,0,7,61,3,0,2,0,0,1,0.557571,0,1.02,0,0,5,3300,2000,28000,Low FICO
1,0,3,42,0,0,20,0,1,3,0.2048,0,0,0,2,11,27055,30377,30000,Low FICO
8,0,0,341,2,0,3,0,0,21,0.358857,0,0.718908,0,0,0,57762,113417,42000,High FICO
1,0,3,212,1,0,5,2,0,5,0.561757,2,0,0,4,7,7728,1366,42000,Low FICO
2,0,0,78,2,0,1,0,0,2,0.0470333,0,0.244444,0,0,0,440,1800,9000,High FICO
3,0,0,291,0,0,17,10,0,5,3.62295,0,0,0,4,10,19478,18086,2000,Mid FICO
1,0,0,88,1,0,2,0,0,9,0.1354,0,0.226647,0,0,0,42684,64169,60000,High FICO
0,0,0,252,0,0,13,1,0,21,0.523373,0,0,0,1,4,96824,91079,90000,Mid FICO
1,0,3,189,0,0,16,1,0,1,1.1424,2,0,0,1,12,11179,11559,30000,Low FICO
4,0,2,67,2,0,0,0,0,4,0.169714,0,0.617273,0,0,0,18701,20811,35000,Low FICO
0,0,1,203,0,3,NULL,13,1,3,0.423333,4,0,0,3,35,26076,56443,72000,Low FICO
4,0,0,128,0,0,6,0,0,7,0.098085,0,0.0923035,0,0,1,18828,36236,40000,High FICO
1,0,0,65,0,0,NULL,0,0,2,0.126581,0,0.996,0,0,0,6506,11440,31000,Mid FICO
2,0,0,180,2,0,0,0,0,3,0.1648,4,0.932143,0,0,0,16407,17611,30000,Low FICO
0,0,0,112,0,0,NULL,0,0,9,0.0706479,0,0,0,0,1,45145,39490,71000,High FICO
4,0,0,178,3,0,1,0,0,4,0.111771,0,0,0,0,0,13040,12672,35000,Mid FICO
5,0,3,240,1,0,4,3,0,2,1.30489,0,0,0,1,2,22174,29515,27000,Low FICO
3,0,0,38,1,0,4,2,2,1,0.223111,0,0,0,6,25,4005,300,27000,Low FICO
5,0,3,136,5,0,0,0,0,5,NULL,0,0.69,0,0,2,28499,31590,0,Mid FICO
1,0,2,173,3,0,0,0,0,1,0.834,0,0,0,0,0,52954,51445,30000,Low FICO
4,0,1,206,7,0,1,0,0,3,5.03298,3,0,0,0,0,89555,84631,65000,Mid FICO
4,0,14,197,1,0,0,0,0,13,0.346417,0,0,0,0,0,83530,79909,24560,Mid FICO
12,0,0,62,3,0,0,0,0,11,0.672279,0,0.727728,0,0,0,63380,92142,42000,High FICO
0,0,7,90,3,0,1,1,0,0,0.2965,0,0,0,0,0,593,0,24000,Low FICO
2,0,0,134,2,0,4,1,0,7,0.103333,1,1.18909,0,0,2,24398,20732,36000,Mid FICO
5,0,1,179,0,0,8,0,0,5,0.0670909,0,0.550222,0,0,0,12548,15898,44000,Mid FICO
1,0,1,141,1,0,5,0,1,2,0.21024,1,0,0,1,2,10542,14862,25000,Low FICO
5,0,2,314,2,0,2,0,0,5,1.59282,1,0.530909,0,0,0,17535,19937,5000,Mid FICO
3,0,2,81,2,1,0,1,0,1,0.266,1,0,0,0,0,3427,4168,48000,Low FICO
8,0,0,57,18,0,1,1,0,7,40,0,0.889155,0,5,5,26026,24272,600,Low FICO
1,0,2,112,1,1,3,8,0,2,1.0416,1,0,0,0,20,13416,4750,30000,Low FICO
4,0,5,175,4,0,1,0,0,1,6.1271,0,0,0,0,3,16889,1000,31250,Low FICO
1,0,6,191,2,1,2,7,0,1,0.23184,2,0,0,0,18,19168,16595,25000,Low FICO
3,0,2,178,5,0,0,6,0,2,2.02141,0,0,0,0,7,73623,65743,46000,Low FICO
16,0,0,339,3,0,1,0,0,15,0.42968,0,0.852741,0,0,0,182809,206812,53592,Mid FICO
12,0,0,284,2,0,2,0,0,15,0.218036,2,0.518395,0,0,0,79535,91144,112000,Mid FICO
3,0,0,30,0,0,9,0,0,3,0.213353,0,0.652403,0,0,0,12844,15849,20400,Mid FICO
1,0,0,453,0,0,10,2,0,9,3.75817,0,0.752792,0,0,1,68322,87099,37100,High FICO
5,0,1,282,9,0,1,0,1,3,0.308,0,0.606667,0,1,1,34637,37954,30000,Low FICO
3,0,9,303,5,0,3,1,0,5,5.1948,0,0.53125,0,0,9,159750,172496,50000,Mid FICO
1,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,5000,80000,High FICO
3,0,0,113,4,0,0,0,0,12,0.161143,0,0.797255,0,1,8,33584,38730,42000,Mid FICO
6,0,0,108,0,0,7,9,1,4,0.298286,0,1.35725,0,10,19,2853,1380,21000,Low FICO
2,0,3,157,2,0,1,11,0,2,4.7795,1,0,0,2,17,18371,15519,24000,Low FICO
2,0,0,118,0,0,12,0,0,8,0.26825,0,0.599371,0,0,0,26617,47547,48000,High FICO
7,0,2,195,0,0,6,10,1,8,3.23333,0,0,0,4,17,165421,137231,27000,Low FICO
3,0,3,339,4,0,2,0,1,3,0.190364,3,0.845,0,4,6,13410,8158,44000,Low FICO
3,0,1,130,1,0,4,10,1,3,0.4368,0,0.958143,0,4,15,67969,69106,30000,Low FICO
6,0,5,121,3,1,0,1,0,5,1.15855,1,0.1575,0,0,8,33490,35451,33000,Mid FICO
2,0,0,129,0,0,6,0,0,11,0.155331,0,0.928,0,1,3,54202,80929,100000,Mid FICO
7,0,4,278,2,0,0,4,0,7,0.5516,1,0.435263,0,0,6,13487,13544,30000,Mid FICO
3,0,2,233,0,0,11,2,0,1,5.90573,0,0,0,0,1,36163,0,2549,Low FICO
2,0,0,84,0,0,18,0,0,4,0.2048,0,0.426759,0,0,3,25682,40535,30000,High FICO
1,0,1,19,1,0,0,1,0,0,0.0649412,0,0,0,0,0,460,0,85000,Low FICO
2,0,1,185,9,0,0,2,0,0,2.4048,0,0,0,0,0,367,0,2500,Low FICO
6,0,0,56,3,0,3,0,0,13,0.35555,0,1.0232,0,2,2,31561,30375,30000,Mid FICO
8,0,0,91,1,0,0,0,0,8,0.354705,0,0.715488,0,0,0,55020,61472,20000,High FICO
1,0,7,61,0,0,8,19,0,2,0.2796,0,0,0,6,22,16387,4750,20000,Low FICO
3,0,0,9,13,0,1,0,0,1,0.012,0,1.002,0,0,0,501,500,20000,Mid FICO
10,0,0,225,0,0,6,2,0,16,0.2517,0,0.784413,0,0,8,46426,58235,120000,High FICO
0,0,2,130,0,0,NULL,21,0,0,5.2266,1,0,0,0,20,8711,0,20000,Low FICO
5,0,0,85,1,0,1,1,0,6,0.32671,0,0.721667,0,4,12,42200,46708,31000,Mid FICO
1,0,2,137,0,0,NULL,0,0,1,0.0201884,1,0.963333,0,0,0,289,300,14860,Mid FICO
1,0,1,62,0,0,6,0,0,1,0.0109091,0,0.3118,0,0,0,1559,5000,33000,Mid FICO
8,0,0,64,6,0,1,1,0,26,0.247304,0,0.736619,0,0,6,220891,223985,46000,High FICO
3,0,0,75,0,0,7,0,0,3,0.1536,0,0.32082,0,0,3,21501,26930,30000,High FICO
2,0,0,48,0,0,8,0,0,2,0.975,0,0.775,0,0,0,12155,12200,4000,High FICO
13,0,0,139,3,0,0,0,0,12,0.11744,0,0.494121,0,0,0,22757,37087,75000,High FICO
0,0,1,220,0,0,22,0,0,1,4.1132,0,0,0,0,0,23308,15436,30000,Low FICO
1,0,7,125,0,0,6,27,0,5,9.708,0,0,0,15,30,28678,21625,2000,Low FICO
11,0,0,17,12,0,1,0,0,6,0.070944,0,0.266835,0,0,0,26268,30960,125000,High FICO
14,0,0,107,2,0,0,0,1,15,0.10752,0,0.767684,0,1,1,10234,13331,75000,Mid FICO
5,0,0,185,1,0,4,0,0,15,0.261491,0,0.266278,0,0,0,458142,487964,110000,High FICO
1,0,1,29,1,0,3,1,0,0,0.651692,0,0,0,0,0,706,0,13000,Low FICO
5,0,0,43,1,0,1,0,0,6,0.836057,0,0.454688,0,0,0,67199,89533,35000,High FICO
6,0,0,102,4,0,1,0,0,6,0.178605,0,0.39,0,0,0,15808,24844,43000,High FICO
2,0,13,270,5,0,1,67,0,8,4.72464,0,0,0,24,76,69438,26200,50000,Low FICO
8,0,5,88,6,0,1,1,0,1,3.24918,0,0,0,2,7,10124,441,17000,Low FICO
0,0,3,169,1,0,3,0,0,0,0.0553846,0,0,0,0,0,250,0,65000,Low FICO
2,0,0,205,0,0,7,1,0,2,0.427846,0,0,0,1,4,39713,43783,26000,Low FICO
2,0,2,257,1,0,1,3,1,1,66.892,0,0,0,1,8,23814,15972,3000,Low FICO
3,0,3,232,15,0,0,1,0,2,0.0171429,1,0.593684,0,0,0,564,950,35000,Low FICO
5,0,0,44,3,0,0,0,0,9,0.20041,0,0,0,0,0,64149,58293,30750,High FICO
3,0,2,180,1,0,5,0,0,4,0.155556,0,0.966438,0,0,5,21349,22325,54000,Mid FICO
1,0,8,208,4,0,1,0,0,1,6.03809,1,0,0,0,0,20379,8179,23000,Low FICO
9,0,0,33,17,0,0,0,0,11,0.5736,0,0.532362,0,0,0,52527,55851,20000,High FICO
3,0,0,59,17,0,0,1,0,4,0.5398,0,0.442857,0,0,0,33938,29594,60000,Mid FICO
1,0,0,67,2,0,3,0,0,1,0.0684156,0,0,0,0,0,20731,22741,77000,Mid FICO
6,0,2,165,2,0,4,7,0,6,0.211231,0,0.907407,0,0,12,10124,16134,78000,Mid FICO
0,0,2,139,2,0,4,1,0,3,11.4151,0,0,0,0,0,22690,7275,18000,Mid FICO
6,0,0,78,0,0,18,0,0,16,0.81543,0,0.570741,0,0,0,101328,98350,40000,High FICO
2,0,0,152,0,0,6,0,0,9,0.5778,0,0.89632,0,2,3,109230,105389,58000,Mid FICO
6,0,0,115,1,0,0,0,0,9,0.147323,0,0.108235,0,0,0,72197,73289,65000,High FICO
1,0,0,211,1,1,5,1,0,0,0.378696,1,0,0,0,0,871,0,27600,Low FICO
1,0,6,97,0,0,8,1,0,1,0.323314,0,0,0,2,13,16567,17354,35000,Low FICO
2,0,2,258,0,0,9,0,0,13,8.06031,0,0,0,0,0,123730,106446,13000,Mid FICO
0,0,2,183,3,0,0,0,0,0,0,0,0,0,0,0,0,0,196000,Mid FICO
13,0,2,366,0,0,16,3,1,11,0.3568,3,1.01636,0,16,35,18073,21454,45000,Low FICO
2,0,3,111,1,0,0,2,1,1,2.18365,0,0,0,2,8,12573,12336,68000,Low FICO
9,0,0,74,8,0,1,0,0,7,0.775272,0,0.420645,0,0,0,67736,72233,25000,High FICO
7,0,0,21,2,0,1,0,0,6,0.25152,0,0.446429,0,0,5,13923,18805,25000,Mid FICO
4,0,3,255,3,0,2,0,0,4,0.0677538,0,1.01179,0,0,0,9095,9532,65000,Mid FICO
3,0,1,207,8,0,1,0,0,2,0.0884308,0,0.996,0,0,0,20847,20849,65000,Mid FICO
1,0,3,191,2,0,4,0,0,3,0.0935,1,0.825455,0,0,1,245385,344700,24000,Mid FICO
8,0,0,276,3,0,3,0,3,8,0.219529,0,0.978767,0,5,5,15581,17560,34000,Low FICO
4,0,6,235,4,0,0,1,0,3,0.1684,0,0,0,0,0,21625,21204,30000,Low FICO
3,0,0,63,0,0,7,9,0,13,0.369257,0,0.883176,0,0,38,32443,47080,35000,Mid FICO
5,0,0,41,2,0,1,0,0,9,0.2368,0,0.52768,0,0,0,21832,39625,30000,High FICO
1,0,3,113,2,0,3,1,0,1,1.61957,1,0,0,0,0,104110,102500,28000,Mid FICO
0,0,3,237,0,0,NULL,11,0,1,0.0509448,2,0,0,0,13,642,700,40750,Low FICO
4,0,0,54,1,0,4,0,0,6,0.1896,0,0.802069,0,0,3,6417,8867,35000,Mid FICO
9,0,0,222,2,0,4,0,0,16,0.589691,0,0.790217,0,0,0,255901,280080,66000,High FICO
0,0,1,48,0,0,17,10,0,2,0.0526154,0,0,0,6,10,5541,4750,13000,Low FICO
5,0,0,229,22,0,0,0,0,4,0.297637,1,0,0,0,4,88178,99178,65000,Low FICO
0,0,5,84,2,0,0,0,0,11,0.95142,0,0,0,0,0,19121,16490,20000,Mid FICO
16,0,0,127,3,0,4,0,0,17,0.190222,0,0.455728,0,0,0,36332,46880,27000,High FICO
4,0,0,126,1,0,3,0,0,5,0.07464,0,0.6247,0,0,0,6875,10850,50000,High FICO
4,0,0,155,0,0,11,0,0,5,0.432444,0,0.700556,0,0,0,22958,43470,27000,High FICO
2,0,3,191,3,0,1,11,0,2,0.0195,0,0,0,1,10,1341,1363,40000,Low FICO
13,0,0,217,11,0,0,0,0,20,0.593205,0,0.850192,0,0,0,80907,106405,98900,High FICO
2,0,3,48,0,0,16,0,0,2,0.1392,0,0,0,0,1,15207,17996,35000,Mid FICO
7,0,1,61,5,0,0,24,0,5,9.83136,1,0,0,2,26,25098,8447,24000,Mid FICO
2,0,0,173,0,0,NULL,0,0,6,0.156848,0,0.0898113,0,0,0,43319,62775,49500,High FICO
8,0,1,219,1,0,3,0,0,12,0.0399419,0,1.06732,0,3,5,102602,131421,365000,Low FICO
5,0,0,139,4,0,3,3,0,3,0.1832,0,0.879048,0,8,11,1777,1050,30000,Low FICO
3,0,1,262,1,0,4,10,1,4,0.222857,0,1.01,0,2,20,137953,136405,70000,Low FICO
2,0,2,370,3,0,0,0,0,2,0.0275,0,0.868333,0,0,0,521,600,24000,Low FICO
16,0,2,149,0,0,8,4,1,31,0.351789,1,0.860568,0,5,11,219407,218738,38000,Low FICO
21,0,1,283,4,0,0,0,0,24,0.376899,1,0.919202,0,0,0,205895,225904,70000,High FICO
1,0,1,208,0,0,9,0,0,5,0.141231,0,0.925523,0,0,0,32654,37530,65000,Mid FICO
1,0,0,108,4,0,0,0,0,2,0.27864,0,0,0,0,0,7842,7420,50000,Low FICO
7,0,0,313,0,0,7,0,0,11,0.220054,0,0.310691,0,0,2,576147,557065,148000,High FICO
2,0,2,126,5,0,0,2,0,1,0.4585,1,0,0,0,0,917,2500,24000,Low FICO
1,0,5,93,2,0,5,1,0,0,0.419,0,0,0,0,0,1257,0,36000,Low FICO
8,0,0,177,0,0,15,0,1,17,0.4209,1,0.452998,0,2,5,34356,63308,40000,Mid FICO
6,0,0,114,1,0,5,0,0,12,0.5655,0,0.878708,0,1,1,34169,51961,24000,Mid FICO
4,0,0,29,0,0,10,0,0,4,0.04566,0,0.84676,0,0,0,1398,1651,20000,Mid FICO
29,0,0,77,6,0,1,0,0,17,0.310553,0,0.482341,0,0,1,109953,136058,53048,High FICO
1,0,5,89,1,0,5,1,0,0,0.8826,0,0,0,0,0,14105,0,20000,Low FICO
6,0,4,299,1,0,2,1,0,2,1.7088,2,0,0,0,0,21304,23397,30000,Mid FICO
2,0,0,76,0,0,10,0,0,2,0.0336,0,0.195556,0,0,3,1056,5400,40000,Mid FICO
5,0,1,157,3,0,0,0,0,5,0.121161,0,1.01323,0,0,0,163107,169608,62000,High FICO
6,0,4,173,1,1,2,13,1,2,0.430667,6,0,0,6,33,30085,37100,45000,Low FICO
3,0,5,181,5,0,0,0,0,9,1.47975,0,0,0,0,0,25009,18106,55000,Mid FICO
5,0,0,114,7,0,1,1,1,4,0.20225,1,0.808211,0,4,4,14051,15639,48000,Low FICO
4,0,0,129,0,0,7,0,0,10,0.0766154,0,0.398578,0,0,0,193786,211139,78000,High FICO
5,0,1,139,1,0,0,0,0,5,0.103593,0,0.534028,0,0,0,14242,17804,66375,Mid FICO
1,0,2,121,20,0,0,3,0,0,0.425706,0,0,0,3,6,577,0,16152,Low FICO
2,0,2,91,1,0,2,0,0,17,0.53009,0,0.788663,0,0,15,110562,136266,54988,High FICO
2,0,3,108,4,0,4,9,0,1,0.6152,0,0,0,0,10,23371,21792,45000,Low FICO
1,0,2,163,0,0,6,2,0,11,0.2712,0,0,0,0,7,38050,31553,30000,Mid FICO
2,0,10,138,3,0,1,1,0,2,0.274114,1,0.955,0,0,0,1765,3207,70000,Low FICO
3,0,2,150,7,0,1,4,0,21,0.234257,0,0.273913,0,0,15,138549,122997,35000,Mid FICO
3,0,3,91,8,0,4,0,0,3,0.182571,0,0,0,0,0,32199,35210,28000,Mid FICO
6,0,0,19,1,0,0,0,0,3,0.024,0,0.298302,0,0,0,1581,5300,23000,High FICO
4,0,0,78,1,0,4,1,0,10,0.862759,0,0.878467,0,3,9,34556,28220,29000,Mid FICO
3,0,9,177,2,0,4,11,0,1,0.665529,0,0,0,0,19,66444,66018,37440,Low FICO
6,0,0,84,1,0,5,0,0,8,0.3762,0,0.935,0,8,8,27514,30139,20000,Mid FICO
